JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1032,PENGEMBANGAN USAHA SERABI DI NGAMPIN AMBARAWA ,"Salah satu jenis usaha yang terdapat di Wilayah Ngampin Ambarawa adalah usaha penjualan serabi khas Ngampin. Serabi Ngampin merupakan salah satu kuliner ikonik dari wilayah Ambarawa .Serabi Ngampin dijual di kios-kios yang terletak di tepi jalan raya Ambarawa-Jogya .Pengembangan wilayah berupa pembangunan jalan lingkar Ambarawa memberikan dampak terhadap menurunnya nilai usaha serabi Ngampin. Berbagai upaya perlu dilakukan untuk mengembangkan usaha serabi Ngampin. Kegiatan ini bertujuan meningatkan usaha serabi Ngampin melalui penerapan tungku bercerobong, perbaikan fisik kios dan pelatihan diversifikasi produk. Penerapan tungku bercerobong dilakukan melalui pabrikasi dan aplikasi tungku bercerobong. Perbaikan fisik kios dilakukan dengan memperbaiki dan meningkatkan sisi estetika dan fungsionalitas kios. Pelatihan diversifikasi produk dilakukan melalui pelatihan pembuatan serabi dengan varian rasa dan topping. Rangkaian kegiatan yang telah dilakukan telah berhasil meningkatkan kenyamanan pembeli serabi Ngampin, meningkatkan kondisi fisik kios serta memberikan wawasan dan ketrampilan pelaku usaha serabi dalam memproduksi produk diversifikasi serabi.Kata Kunci: ambarawa, ngampin, serabi, pengembangan usaha"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1033,PELATIHAN PEMBUATAN YOGHURT DI KECAMATAN PEDURUNGAN KOTA SEMARANG ,"Yoghurt merupakan produk hasil olahan susu yang mengalami fermentasi dengan menggunakan bakteri Lactobacillus bulgaricus dan Streptococcus thermophilus yang baik untuk pencernaan dimana dapat mengurangi zat ? zat beracun dalam tubuh. Proses Pembuatan Yoghurt dengan cara memanaskan susu yang akan difermentasi pada suhu 90?C selama 15 ? 30 menit, setelah itu susu didinginkan sampai suhunya mencapai 40?C, untuk selanjutnya dikemas dalam botol atau tempat lainnya. Proses Kegiatan Pengabdian Kepada masyarakat dilakukan dengan cara Pra Pelatihan, Pelatihan pembuatan Yoghurt (Presentasi dan Demonstrasi), dan Pelatihan Tehnik Pengelolaan Usaha Yoghurt, dimana hasil yang didapat setelah Pelatihan ini yaitu peserta antusias dan paham cara pembuat Yoghurt, sehingga masyarakat dapat mengaplikasikan dan diharapkan dapat menjadi usaha bersama untuk meningkatkan kesejahteraan masyarakat terutama dilingkungan Kecamatan PedurunganKata Kunci : Pelatihan, Yoghurt, Tahapan Pengelolaan Usaha"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1034,PENYULUHAN HUKUM HAK- HAK TERSANGKA TERKAIT BANTUAN HUKUM DI RUMAH TAHANAN WANITA PONDOK BAMBU JAKARTA TIMUR ,"Abstrak Pengakuan dan perlindungan akan hak hak manusia sudah ada sejak dilahirkan ke dunia, termasuk juga haknya sebagai tersangka dan secara cuma-cuma untuk mendapatkan akan bantuan terhadap hukum dan pendampingan terhadap kejahatan yang dilakukan. Terkait bantuan hukum seperti pengaturan dalam pidana dan ketentuan akan hukum acaranya dalam suatu kitab bahwa ternyata masih banyak masyarakat ataupun tersangka yang sama sekali tidak mengetahuinya, bagaimana prosedur dan cara yang ditempuh untuk memperolehnya. Penyuluhan hukum di rumah tahanan wanita yang berlokasi di pondok bambu wilayah jakarta timur ini bertujuan memberikan pemahaman dan pengetahuan dari tersangka kaum wanita mengenai hak haknya sebagai warganegara dan diperlakukan secara adil, didapatkan juga secara berkeadilan terhadap hukum yang mempunyai kepastian dan adanya juga suatu yang yang memang sama yakni perlakuan akan adanya hukum tanpa adanya pengecualian baik bagi masyarakat mampu atau tidak mampu (miskin). Kata kunci : bantuan hukum, hak, keadilan"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1035,PEMANFAATAN TANAMAN OBAT KELUARGA (TOGA) UNTUK PENGOBATAN DIABETES MELITUS ,"TOGA merupakan tanaman obat keluarga yang memiliki manfaat bagi kesehatan manusia, tanpa kecuali termasuk pengobatan diabetes melitus. Kegiatan pengabdian kepada masyarakat ini bertujuan untuk meningkatkan pengetahuan dan ketrampilan warga masyarakat tentang pentingnya TOGA sebagai obat herbal untuk pencegahan dan pengobatan alternatif penyakit diabetes melitus. Kegiatan ini dilaksanakan di.RW XVI Kelurahan TambakAji. Bentuk kegiatannya yaitu penyuluhan dengan metode ceramah dan diskusi. Sasaran kegiatan adalah ibu-ibu PKK RW XVI, Kelurahan Tambak Aji. Langkah-langkah kegiatan meliputi persiapan, pelaksanaan, dan evaluasi. Setelah kegiatan pengabdian ini dilaksanakan, para ibu PKK RW XVI Kelurahan TambakAji telah mengetahui khasiat jenis-jenis TOGA dan cara pemanfaatannya untuk kesehatan, khususnya pengobatan diabetes melitus.Kata Kunci: TOGA, Diabetes Melitus, RW XVI, Kelurahan Tambak AjiPENDAHULUAN"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1036,"PELATIHAN MANAJEMEN ZAKAT, INFAQ, DAN SHADAQAH KEPADA PENGELOLA DANA SOSIAL DESA LOPAIT, KECAMATAN TUNTANG KABUPATEN SEMARANG ","AbstrakZakat memiliki peran yang sangat penting, terutama dalam upaya pengentasan kemiskinan. Namun, Indonesia masih mengalami segudang permasalahan terkait zakat yang penyebab utamanya adalah permasalahan SDM, seperti yang terjadi di Desa Lopait Kecamatan Tuntang Kabupaten Semarang. Di desa ini, program penghimpunan zakat, infaq dan shadaqah? telah berjalan rutin tiap bulan, tetapi pihak pengelola masih belum optimal dalam menyalurkan dana tersebut ke mustahiq. Oleh karena itu, diperlukan pelatihan manajemen penghimpunan dan penyaluran zakat kepada masyarakat di desa ini, agar program penyaluran zakat bisa berjalan optimal dan ikut memberikan kontribusi besar dalam mengentaskan kemiskinan di desa.Program pengabdian ini bertujuan untuk memberikan pelatihan manajemen zakat, infaq dan shadaqah kepada masyarakat Desa Lopait. Pelatihan ini dilakukan menyeluruh, tidak hanya menjangkau aspek penghimpunan dan penyaluran saja, tetapi juga menyentuh aspek akuntansi zakat agar terbentuk pengelola zakat yang akuntabel sehigga mendapat kepercayaan penuh dari masyarakat. Kegiatan ini dilaksanakan melalui beberapa tahapan, yaitu silaturrahim awal, persiapan administratif, dan komunikasi dengan Baznas setempat, pelaksanaan dan pendampingan pasca pelatihan. Ada empat materi yang disampaikan pada pelatihan ini, yaitu ZIS dan perannya dalam menanggulangi problem-problem sosial, Manajemen Sumber Daya Insani Lembaga Zakat, Strategi Pendanaan dan Pendistribusian Zakat, serta Akuntansi Zakat.?? Kata Kunci: Manajemen Zakat, Infaq dan Shadaqah, Desa Lopait."
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1037,PENGUATAN USAHA PRODUKSI KERUPUK UDANG DI MOROREJO KENDAL MELALUI PERBAIKAN DESAIN LABEL DAN PELATIHAN PENGEMASAN PRODUK PANGAN ,"Salah satu usaha kecil yang dikembangkan oleh warga Desa Mororejo Kecamatan Kaliwungu, Kabupaten Kendal adalah usaha produksi kerupuk udang. Salah satu aspek usaha produksi kerupuk udang yang masih perlu ditingkatkan adalah desain label dan kemasan produk. Kegiatan pengabdian masyarakat ini bertujuan meningkatkan wawasan pelaku usaha produksi kerupuk udang serta mengembangkan desain label dan kemasan produk kerupuk udang. Kegiatan dilakukan melalui penyuluhan, pelatihan dan pembuatan label kemasan produk. Hasil kegiatan menunjukkan peningkatan wawasan pelaku usaha produksi kerupuk udang serta menghasilkan desain dan label kemasan produk kerupuk udang.Kata kunci: kerupuk udang, Mororejo, Kendal, label, kemasan"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1038,PENINGKATAN KAPASITAS PRODUKSI UMKM ARANG KAYU JEPARA ,"Jepara merupakan salah satu daerah yang menjadi produsen arang kayu. Program pengabdian kepada masyarakt dengan skema Program Pengembangan Produk Ekspor (PPPE) ini bekerjasama dengan UMKM mitra yang memproduksi arang kayu yaitu Pirates dan Golden Black. Permintaan produk kedua UMKM mitra berasal dari Timur Tengah, Australia dan paling banyak dari Eropa. Namun permintaan dari negara-negara Eropa sering tidak terpenuhi karena berbagai kendala yang dihadapi mitra. Pada tahun pertama kedua mitra sudah diberikan alat produksi yang diharapkan dapat menambah kepasitas produksi berupa pembangunan tungku pembakaran arang. Akan tetapi kedua mitra juga belum bisa memenuhi semua permintaan karena masih adanya kendala dalam aspek produksi yaitu belum dimilikinya alat pengering yang dapat dioperasikan dalam segala cuaca dan memiliki kapasitas yang besar. Oleh karena itu pada tahun kedua program ini memberikan tambahan alat produksi berupa oven untuk proses pengeringan arang setelah melalui tahap pencetakan. Selanjutnya dilihat dari aspek manajemen, kedua UMKM belum memahami dan mengaplikasikan sistem administrasi perpajakan, oleh karena itu tim pengabdi memberikan pelatihan administrasi perpajakan. Diharapkan setelah dilaksanakannya program pengabdian pada tahun kedua ini, UMKM mitra dapat meningkatkan kapasitas produksi sehingga dapat memenuhi permintaan yang ada serta pemilik UMKM sadar akan pajak yang harus dibayarkan oleh setiap wajib pajak yang nantinya sebagai kontribusi dalam menciptakan keadilan dan peningkatan kesejahteraan masyarakat secara merata.?Kata Kunci : Arang Kayu, UMKM, Produk Ekspor, Jepara?"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1039,PEMANFAATAN BUNGA ROSELLA (HIBISCUS SABDARIFFA L.) SEBAGAI BAHAN ALAMI UNTUK UPAYA PREVENTIF DAN PROMOTIF KESEHATAN BAGI MASYARAKAT NUSUKAN BANJARSARI SURAKARTA ,"Paparan radikal bebas yang berasal dari polusi udara yang kita hirup, polutan yang langsung kontak dengan kulit kita maupun makanan dan minuman yang kita konsumsi dapat memicu timbulnya berbagai jenis penyakit. Berbagai cara dilakukan untuk pengobatan jika kita sudah terlanjur sakit dan biaya yang dikeluarkan juga mahal. Oleh karena itu perlu diupayakan tindakan pencegahan (preventif) dan peningkatan derajat kesehatan (promotif) supaya terhindar dari berbagai penyakit tersebut dengan biaya yang jauh lebih terjangkau. Penggunaan antioksidan alami sebagai upaya tindakan preventif dan promotif kesehatan dinilai sebagai tindakan yanglebih baik karena bahan kimia berpotensi menimbulkan efek yang berbahaya.Tujuan dari program kegiatan pengabdian masyarakat ini adalah memberikan pengetahuan sekaligus pelatihan ketrampilan masyarakat khususnya wilayah Praon Nusukan Banjarsari Surakarta tentang pemanfaatan bunga rosella sebagai bahan pangan dan bahan tambahan pangan (BTP) alami serta sediaan kosmetik yang mudah pembuatannya, murah harganya serta berkhasiat untuk kesehatan.Kata kunci: Bunga Rosella, Krim, Bahan Tambahan Pangan, Antioksidan"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1040,PENINGKATAN KEAHLIAN PROSES PENGELASAN KARANG TARUNA KELURAHAN TANJUNGREJO KECAMATAN SUKUN MALANG ,"dibina melalui pelatihan yang terus menerus secara periodik dengan pola pelaksanaan yang telah ditentukan oleh pemerintah berdasarkan tingkat kebutuhan masyarakat. Bagi industri kecil dan menengah di bidang permesinan dan konstruksi baja ringan, lingkup pekerjaannya tidak bisa lepas dari bahan logam (terutama baja). Hasil produk yang dihasilkan selalu berkaitan dengan penyambungan antar komponen logam, penyambungan antar komponen yang paling umum bisa dilakukan adalah dengan mur baut, keling maupun las.Dalam pengabdian masyarakat melalui pelatihan ini dapat memberikan informasi tentang tugas dan kewenangan pemeriksa pengelasan. Memberikan pemahaman tentang dasar perhitungan kekuatan sambungan las, yang kemudian dipusatkan pada pembacaan tabel. Memahami fenomena penyimpangan setelah proses pengelasan. Memberikan pemahaman tentang cara memperbaiki cacat pengelasan. Juga dalam pelatihan ini bisa mendapatkan proses pengelasan dengan menggunakan prosedur pengelasan, sehingga manajemen proses pengelasan bisa berjalan dengan baik. Mereduksi tingkat kegagalan pengelasan, sehingga penggunaan bahan lebih efektif. Meningkatkan mutu sambungan las. Adapun tujuan khusus dengan sudah dilakukannya penelitian tentang proses pengelasan ini, kita melakukan pengabdian masyarkat dengan memberikan ketrampilan adik-adik karang taruna kelurahan Tanjungrejo kecamatan Sukun kota Malang, dengan membuat beberapa produk yang dari proses pengelasan. Kata kunci: pelatihan, pengelasan, meningkatkan kualitas proses pengelasan."
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1041,IbM TUNGKU PEMBAKARAN PERFORMA TINGGI DENGAN BAHAN BAKAR LIMBAH KACANG DIENG ,"Tujuan dari kegiatan ini adalah sebagai berikut: 1). Meningkatkan daya saing usaha kecil dan menengah (UKM) dengan cara mencari alternatif sumber bahan bakar yag murah, yaitu kulit kacang dieng beserta tungku pembakaran yang efisien untuk mitra I. Pelatihan pembuatan tungku pembakaran dengan bahan bakar berbentuk annulus yang menghasilkan pembakaran dengan efisiensi tinggi serta tidak menghasilkan asap (smokeless) untuk mitra II. 2). Membantu mengurangi ketergantungan UKM terhadap penggunaan bahan bakar minyak dan gas, menekan biaya operasioanl serta mengurangi limbah padat yang dihasilkan dari oleh UKM yang mengolah kacang dieng. 3). Menambah wawasan perancangan tungku pembakaran yang efisien bagi UKM yang bergerak dibidang kerajinan pembuatan tungku pembakaran. Kata kunci: bahan bakar, kulit kacang dieng, tungku pembakaran."
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1042,DISEMINASI ALAT-ALAT PROSES PRODUKSI PADA USAHA PRODUKSI SLONDOK PUYUR DI SUMURARUM KECAMATAN GRABAG KABUPATEN MAGELANG ,"AbstrakSalah satu produk olahan singkong unggulan dari Kabupaten Magelang adalah produk slondok dan puyur. Permasalahan yang dihadapi oleh mitra pelaku usaha produksi slondok puyur yang terkait aspek teknologi adalah persoalan yang timbul akibat penerapan: proses pengeringan menggunakan sinar matahari, proses penggilingan menggunakan alat konvensional dengan pemutar dari roda sepeda yang tidak higienis dan berpotensi menimbulkan kecelakaan kerja, serta proses perajangan manual dengan alat terbuat dari kayu dengan plat pisau yang terbuka yang tidak higienis dan berpotensi menimbulkan kecelakaan kerja. Guna mengatasi permasalah mitra pelaku usaha produksi slondok puyur, telah dilakukan diseminasi teknologi alat-alat proses produksi berupa introduksi alat pengering resirkulasi, alat perajang dengan plat pisau perajang tertutup, dan alat penggiling adonan dengan gear reducer. Hasil uji penerapan alat pengering resirkulasi menunjukkan jika waktu proses pengeringan membutuhkan waktu yang lebih singkat jika dibandingkan dengan pengeringan sinar matahari. Penerapan alat alat perajang dengan plat pisau perajang tertutup, dan alat penggiling adonan dengan gear reducer mampu meningkatkan higienitas produksi, menurunkan potensi keselamatan kerja dan menurunkan biaya produksi. ?Kata kunci: diseminasi, alat proses produksi, slondok puyur"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1043,PENYULUHAN HUKUM TENTANG BAHAYA NARKOBA BAGI REMAJA DI KELURAHAN KARANGREJO ,"Dewasa ini narkoba telah menjadi momok bagi masyarakat dan pemerintah sebagai sesuatu yang sangat membahayakan. Penyalahgunaan dan peredaran gelap narkotika, psikotropika dan bahan berbahaya lainnya (narkoba) dengan berbagai implikasi dan dampak negatifnya merupakan suatu masalah global yang mengancam kehidupan masyarakat, bangsa dan negara. Berdasarkan permasalahan tersebut pembinaan hukum dan penyuluhan hukum di kalangan remaja perlu dilakukan agar remaja dapat lebih mengerti dan memiliki daya tangkal terhadap narkoba. Metode pendekatan yang digunakan dalam kegiatan pengabdian pada masyarkat ini dalam bentuk penyuluhan hukum tentang pencegahan penyalahgunaan narkotika dan pendekatan partisipatif artinya para peserta dituntut aktif dalam mengikuti selama kegiatan berlangsung. Kompetensi yang akan dibentuk ditandai dengan indikator peningkatan pengetahuan peserta tentang pencegahan penyalahgunaan narkotika dan perubahan sikap dalam berpartisipasi dalam pencegahan penyalahgunaan narkotika. Lokasi kegiatan penyuluhan hukum tentang bahaya narkoba dilaksanakan di Kelurahan Karang rejoKata Kunci: Hukum, Penyuluhan narkoba, RemajaPENDAHULUAN"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1044,IbM KELAS IBU HAMIL PONDOK BERSALIN AS-SYAKIRA KABUPATEN PEKALONGAN DAN RUMAH BERSALIN BHAKTI IBU KOTA PEKALONGAN ,"Kelas ibu hamil merupakan salah satu bentuk pendidikan parental yang dapat meningkatkan pengetahuan ibu hamil. Tujuan dari kegiatan ini adalah agar masyarakat (ibu hamil) memiliki pemahaman tentang kebutuhan senam hamil, senam varises, dan edukasi seks aman ketika hamil, serta dapat membuat atau menyiapkan makanan pendamping ASI bagi buah hatinya. Metode yang digunakan dalam kegiatan ini adalah penyuluhan dan pelatihan di kelas ibu antara lain senam ibu hamil, senam varises, edukasi seks aman bagi ibu hamil, dan pelatihan pembuatan Makanan Pendamping Air Susu? Ibu (MP-ASI), supaya masyarakat (ibu hamil) bisa langsung berinteraksi dengan Perguruan Tinggi dan saling bersinergis. Hasil kegiatan pengabdian kepada masyarakat ini dicapai 80% berhasil dengan kriteria baik, maksudnya terdapat perubahan sikap dan paradigma masyarakat (kelas ibu hamil) setelah mengikuti sosialisasi kegiatan Iptek Bagi? Masyarakat (IbM), Sedangkan hasil 20% dari ibu-ibu yang memiliki kriteria cukup dimana kesulitan mengikuti praktek secara berurutan sesuai prosedur yang telah dijelaskan.Kata kunci : senam hamil, senam varises, seks ibu hamil, MP-ASI"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1045,PENINGKATAN EFISIENSI PADA PRODUKSI SAMBAL MELALUI SCALE-UP ALAT PENGGILING BAHAN BAKU ,"Di kota Semarang terdapat beberapa UKM penghasil sambal seafood, diantaranya UKM Winafood dan Sambal Sedep Oma yang merupakam UKM mitra bagi program pengabdian masyarakat IbPUD. Kedua UKM sudah mempunyai nomer PIRT dan sertifikasi halal sehingga mempunyai potensi untuk meningkatkan kapasitas dan memperluas daerah pemasaran. Namun potensi ini terbentur kendala dalam proses produksinya. Proses penggilingan merupakan tahapan yang penting dalam persiapan bahan baku pada produksi sambal. Kedua UKM masih menggunakan peralatan skala rumah tangga dalam persiapan bahan bakunya sehingga kapasitasnya sangat terbatas. Selama ini penggilingan bahan baku dilakukan menggunakan chopper rumah tangga yang berukuran kecil kapasitas 250 g. Sehingga jika membuat sambal dari 5-6 kg cabai dan bumbu-bumbu dengan rasio yang hampir sama dengan cabai, diperlukan preparasi yang lama. Untuk mengatasi masalah pada UKM mitra tersebut, maka tim pengusul merencanakan perbaikan baik pada proses produksi dalam bentuk mekanisasi alat penggiling bahan baku berbentuk screw yang digerakan dengan motor. Alat ini mempunyai 2 ukuran hasil luaran untuk menyesuaikan dengan spesifikasi kehalusan cabai maupun bumbu yang digiling. Alat ini mampu mereduksi waktu produksi dari 8-9 jam menjadi 6-7 jam. Meskipun meningkatkan efektifitas waktu produksinya, pada kapasitas produksi 5-6 kg cabai, alat ini belum memberi peningkatan keuntungan yang berarti.Kata kunci: penggiling cabai, sambal seafood, UKM Sambal sedep Oma, UKM Winafood"
